OTUID,taxonomy,Kingdom,Phylum,Class,Order,Family,Genus,Species,,,,
88ad29108b8efa950e888eebec5aec60,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,,,,,
82fa10fce01007d2f6838f07dfb07f78,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,,,,,
32a96117368b6c445118e5c7bc39ba6c,k__Bacteria,Bacteria,,,,,,,,,,
45a47755ca632af5164e341650eab5a1,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,,,,,
7af391c6bf7b9939bcc6232f21f16216,k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,,,,,
62d731324a3929e0dc0e390d03a9ac72,k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__,Bacteria,TM7,TM7-1,,,,,,,,
ee33fbe5b008309f828cb81277caee27,k__Bacteria,Bacteria,,,,,,,,,,
b455de96c538a190f13d7fde6997cd73,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
c5faaf986277b88af62bb53442ec612d,k__Bacteria; p__Bacteroidetes,Bacteria,Bacteroidetes,,,,,,,,,
2efc568116d6bf0fe47e90fe24cb6935,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,,,,,
ca700dc399ac590703b788ae62152757,k__Bacteria,Bacteria,,,,,,,,,,
6a4e657263e689bf40381a9a78bcc530,k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__11-24; f__; g__; s__,Bacteria,Acidobacteria,[Chloracidobacteria],24-Nov,,,,,,,
de2fef5f0907504a9c0dad294e81a9aa,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Hymenobacter,,,,,
1a6c39a935ba1a8539de3d3240030774,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__TK10; f__; g__; s__,Bacteria,Chloroflexi,Ktedonobacteria,TK10,,,,,,,
0b0da6856fc0f384d602d24294ed419f,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,,,,,
0da892abb029031223872f54cf1c4a6a,k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__,Bacteria,OD1,SM2F11,,,,,,,,
4d69b9e73406c0af4ae5d43cfa1d02b7,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Thermogemmatisporales; f__Thermogemmatisporaceae; g__; s__,Bacteria,Chloroflexi,Ktedonobacteria,Thermogemmatisporales,Thermogemmatisporaceae,,,,,,
162e8301011b959e79d02f6ba2c51e76,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,,,,,,,
9a73c01ef3c2bd505f0fdee67a79d130,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__,Bacteria,Proteobacteria,Betaproteobacteria,MND1,,,,,,,
f95fe13a48353fe209f24cbd61fc70b1,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__oc28; g__; s__,Bacteria,Chloroflexi,Anaerolineae,SBR1031,oc28,,,,,,
07734b43abbbc9c63cf7bffafc17af02,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,mb2424,,,,,,
947d3d4df4d078187e02049449e7071f,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__; s__,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,,,,,,
3b4e390fc38327035a3ec0081f8bbdba,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
b08ed89965d6b9dee84049f4909626d9,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,,,,,
45528d97fff550e6e582f0d77d777741,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Aquicella; s__,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,,,,,
4917725dacd93a6ee63f0042653d468d,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,,,,,,,
a5441fe6c84b15fcd214af43acb576ea,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinosynnemataceae; g__Kibdelosporangium; s__,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinosynnemataceae,Kibdelosporangium,,,,,
99b8af6d9c5abdd7bf5e3bc81f37ed2b,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,,,,,,
72e2baacc653e7991f0f002981d4ba1c,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,,,,,,,
21bd7dacadbecfb4a122bf5a92f1cc37,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,,,,
b0f069c69679ba4229343e16265119f1,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter; s__ximonensis,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,ximonensis,,,,
8eab81bb990a11cc4adf05830aebf317,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,,,,,
97b13a01017c428fa2d17c475d7ddd35,k__Bacteria; p__Chloroflexi; c__; o__; f__; g__; s__,Bacteria,Chloroflexi,,,,,,,,,
ca1a778c035b719b67560ba5d82fc7f6,k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__,Bacteria,TM7,TM7-1,,,,,,,,
6c446b99c909bbeb0f28a37cfe6a34a6,k__Bacteria; p__Chlorobi; c__; o__; f__; g__; s__,Bacteria,Chlorobi,,,,,,,,,
f696e1135c99f155dbae76a5dfa2e556,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,,,,,
70d8e72008328ad8e361c9f83cd780e2,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,,,,,
50e4369b84e49899d327df2b589e8689,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,,,,,,
09086a13b6d527d5538f4b0b6eb24feb,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,,,,
e1d14b8d5c6e1e5ed5882107622ddb4a,k__Bacteria,Bacteria,,,,,,,,,,
2daaba4e0521cc838f3646d397c17244,k__Bacteria; p__Chloroflexi; c__; o__; f__; g__; s__,Bacteria,Chloroflexi,,,,,,,,,
13ce2295d1d6b1c55019fddfa07009b5,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,,,,
a81619b3b7f561c9a09e74543da11f10,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__oc28; g__; s__,Bacteria,Chloroflexi,Anaerolineae,SBR1031,oc28,,,,,,
5f111285bc0da76f1308bc0cb478d0fe,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Thermomonosporaceae; g__Actinoallomurus; s__iriomotensis,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Thermomonosporaceae,Actinoallomurus,iriomotensis,,,,
c925deeae043209c9b0dca79b056d05e,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Ellin5301; g__; s__,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Ellin5301,,,,,,
ab939eadbcdb38a9af2fcc8be3b3b855,k__Bacteria; p__Chloroflexi; c__TK10; o__AKYG885; f__Dolo_23; g__; s__,Bacteria,Chloroflexi,TK10,AKYG885,Dolo_23,,,,,,
7ade8edc2c905ae83163ce7ce57b6a98,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,,,,,
f53ce17768ad67f79c196264f97f3593,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,,,,,,,
bab49b3e988aefe581758c3f10db1d05,k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Opitutus; s__,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,,,,,
290c9e7ebae8010c607f80ff7f78399b,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,,,,,
33bdd5f33b10f70794476f3e0462a929,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,,,,
c71d4e2c42aa75fbfc82a9b01cff2565,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,,,,,
e5d1e42705b04c7b8cfcaf36b030fc29,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae; g__Woodsholea; s__maritima,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Woodsholea,maritima,,,,
0055e5ca27aae2cfae7d030420f87e8d,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__; g__; s__,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,,,,,
00c30a2881b06d82d60cfa7d23e5b652,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,,,,,
192c295235238880e9c44a2a7c82abfa,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,,,,,
bdb8e132d69428e41107c399d2b6ee8a,k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,,,,,
e19abf5670c834dcb83e2c74b8513e49,k__Bacteria; p__Planctomycetes; c__vadinHA49; o__DH61; f__; g__; s__,Bacteria,Planctomycetes,vadinHA49,DH61,,,,,,,
f752d451f6fb01d9c1ad73badf97b2de,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,,,,,,
09dcd3d92bc8bf75ce03d1ff0119f550,k__Bacteria; p__Chloroflexi,Bacteria,Chloroflexi,,,,,,,,,
fceb909a88cf3d2db0e7a411cecc9f8e,k__Bacteria,Bacteria,,,,,,,,,,
c7e8ca22a51ac2954e37565108519c00,k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__,Bacteria,Gemmatimonadetes,Gemm-1,,,,,,,,
4fcef31c1e0a892c6078dd959ff6834f,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,,,,
885d3c4f641b7c4c8e45d31942c76422,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,,,,
93818e7e6294a7f35f817dbb3a9c9124,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,,,,,
a3445818a5d7c004073be2e36a2fb672,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
2867342517eebd80a02253f53acee096,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Kribbella; s__,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Kribbella,,,,,
3f5e857811a760d33391510e084486e6,k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__,Bacteria,TM7,TM7-3,,,,,,,,
9d34e5dc91e314ce3847c852d743d2fa,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,succinicans,,,,
718eac21ad318921fdbeb20c2dbfd13a,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Hymenobacter,,,,,
74800e81e14f2187af16f126829f2db8,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinosynnemataceae; g__Lechevalieria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinosynnemataceae,Lechevalieria,,,,,
cda2df2e3e91e718d0c1e7f0ab57509a,k__Bacteria; p__Acidobacteria; c__; o__; f__; g__; s__,Bacteria,Acidobacteria,,,,,,,,,
385b19d6e31d73863b4f44a15ea782e9,k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,Ellin6075,,,,,,
ac1d32cbc956ab44be023dc0656e8381,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,,,,,
47747184eccb416615146e04c9a2da3a,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Thermogemmatisporales; f__Thermogemmatisporaceae; g__; s__,Bacteria,Chloroflexi,Ktedonobacteria,Thermogemmatisporales,Thermogemmatisporaceae,,,,,,
393f4103b2357610a5988053022cae67,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__,Bacteria,Gemmatimonadetes,Gemmatimonadetes,,,,,,,,
ca93b5c5b95c67ef2e816857b45d1c5c,k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__[Roseiflexales]; f__[Kouleothrixaceae]; g__; s__,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],[Kouleothrixaceae],,,,,,
af22a52be844df7d9a8c466ca3cb767f,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Ellin5301; g__; s__,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Ellin5301,,,,,,
eaac2f0be978467b5d32def9947401ae,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__oc28; g__; s__,Bacteria,Chloroflexi,Anaerolineae,SBR1031,oc28,,,,,,
f4c1b7d6b19ad0eae0fefff3bc768eb2,k__Bacteria; p__AD3; c__JG37-AG-4; o__; f__; g__; s__,Bacteria,AD3,JG37-AG-4,,,,,,,,
b207359f9af5a7fed6ce1858e226826c,k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,,,,,
5f628d769a5c0638b8811ffda9ac2d16,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,,,,,,,
8ed62b602d4f6a7417404ef88da43b85,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__,Bacteria,Gemmatimonadetes,Gemmatimonadetes,,,,,,,,
9da9fcad4db7337f12a82eba4f4bd146,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__BD7-3; f__; g__; s__,Bacteria,Proteobacteria,Alphaproteobacteria,BD7-3,,,,,,,
10eaf76a857c43182f16d5ff08254bf4,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
14d9dbe20a28ff2f221bca6320219d4e,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,,,,,,
859668ad2c4624d1642a2b538e705be9,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,,,,,,
f209efc0ca1d38ff8bd09c528885da07,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,,,,
6566c1a08d699f8be54f04e140ea8a60,k__Bacteria,Bacteria,,,,,,,,,,
74740b581b31924f1a2fb9fbcf76800e,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,,,,
8c7887893b981890153680727d6030f0,k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,,,,,
f68610e9deeeb575c79b43189cb03f94,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,,,,,
3d7bd69a00cea4fd21aac2f960d12f2e,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,,,,,,
5e9cfdd430602951fe7bc14a25a8a398,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__Pirellula; s__,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellula,,,,,
ddf1f1341f5a0a75b5e326057b922ed8,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,,,,
d2cd4f07bea650257e0d9fbd7474d999,k__Bacteria,Bacteria,,,,,,,,,,
fd60c61f0aad8f80d604fa936d0f5de9,k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__Ellin7246; f__; g__; s__,Bacteria,Acidobacteria,[Chloracidobacteria],Ellin7246,,,,,,,
f2127f663c1de0e3fe544d3594bd249e,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111; g__; s__,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,C111,,,,,,
40da0a646f041b19e09ba09130039406,k__Bacteria; p__Chloroflexi; c__S085; o__; f__; g__; s__,Bacteria,Chloroflexi,S085,,,,,,,,
0535bd06422aca355f6fbd103366144b,k__Bacteria; p__Acidobacteria; c__iii1-8; o__DS-18; f__; g__; s__,Bacteria,Acidobacteria,iii1-8,DS-18,,,,,,,
1a1b08bc9a94fab71fc3464645b29002,k__Bacteria,Bacteria,,,,,,,,,,
4eda8e63b96cad5a8264d1aafc79d440,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Trachelomonas; s__volvocinopsis,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Trachelomonas,volvocinopsis,,,,
8df2680336b2f33ce91292515372b8ac,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,,,,,
054d67e0681e5bde2a4e2380ec765c45,k__Bacteria,Bacteria,,,,,,,,,,
ded4f96661ea25c3c4971ae8f8ddd2e5,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],DA101,,,,,
a4d70e6fd280e9afa94dcde70d19420e,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,,,,,
63c6a2b2b6cb6360055936e7f38b4442,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,,,,,
f1a591c2d7e5e361ab9d2f45c3a8eae9,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
8aecf29aa87cf2380a4dbc73ac884b2d,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Ktedonobacterales; f__Ktedonobacteraceae; g__; s__,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,,,,,,
d675678e9d1e6c18c35830fee0ad4799,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__TK10; f__; g__; s__,Bacteria,Chloroflexi,Ktedonobacteria,TK10,,,,,,,
8a9477398cb01b6e29e45d79b3c19e6d,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,,,,,
500eee59c70fe5a9845d8df6ef888815,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__,Bacteria,Chloroflexi,Thermomicrobia,JG30-KF-CM45,,,,,,,
ae49132fede23f217b90601961990931,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae],Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],,,,,,
ff066310bf554e5809eac5d507dfcb41,k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__; f__; g__; s__,Bacteria,Actinobacteria,MB-A2-108,,,,,,,,
a4d7cc352e6f8e8158b2fe0601374ef8,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,,,,,
ecab46ff7f8a62af257bffe79b23e86f,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__,Bacteria,Proteobacteria,Betaproteobacteria,,,,,,,,
afa9dd8c8219dd071a91a2654a471b89,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
94cc254bdab602c7de1f37c6672d9c4d,k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,,,,,
5fb64c795cfec53399f0ac90c0f276c8,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,,,,,,,
adc75f2a5c5df85f783d74da05010029,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,,,,
0cf3be458c12829b7be0447798d4c5a1,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,,,,,
425bd565d8ae988b23eddd49dd7ffdbd,k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,,,,,,,
c11666db191132fabbe18df2bcecd1e0,k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin515; g__; s__,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],Ellin515,,,,,,
fbe0e41d36b3a7826fddfeef8ea2a038,k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__SCA1170,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,Candidatus,Nitrososphaera,s__SCA1170,,,
